date,temp,rain,sun
20140617,23.9,0,8.2
20140618,22.3,0,0
20140619,23.7,0,12
20140620,24.1,0,11.5
20140621,24,0,3.4
20140622,22,2.5,0.1
20140623,23.5,3,5.3
20140624,22.2,0,0.8
20140625,22.2,18,2.3
20140626,22.9,1.5,3.8
20140627,23.8,0,3.9
20140628,22.6,11,0
20140629,23.4,15.5,3.7
20140630,22.9,0,1.9
20140701,24.5,0,5
20140702,24.9,0,12.2
20140703,24.3,2.5,3.5
20140704,21.6,9,0
20140705,21.9,0,1.6
20140706,23.4,0,6.3
20140707,23.4,6,0.2
20140708,26.3,0,12.1
20140709,24.1,2,0
20140710,27,12,1.5
20140711,27.5,0.5,6.1
20140712,27.9,0.5,7.6
20140713,26.6,0,0.3
20140714,27.5,0,7.3
20140715,27.3,0,9.5
20140716,27.4,0,11.3
20140717,26.1,0,5.3
20140718,24.4,1.5,0.1
20140719,23.5,56,0
20140720,24.1,0.5,3.9
20140721,24.1,0,3.6
20140722,26.3,0,10.1
20140723,28.2,0,7
20140724,28.7,0,1.8
20140725,29.6,0,12.5
20140726,29.5,0,12.3
20140727,29.2,0,10.1
20140728,26.7,0,10.5
20140729,26.9,0,8.1
20140730,27,0,10
20140731,28.4,0,9.9
20140801,29,0,11
20140802,29.5,0,12.1
20140803,29.5,0,11.7
20140804,29.1,0,8.8
20140805,29.7,0,13.1
20140806,29.5,0,13
20140807,29.4,0,11.1
20140808,28.6,0,3.1
20140809,24.9,4.5,0
20140810,27.2,12.5,3.5
20140811,29,0,6.1
20140812,26.8,7,1.1
20140813,26.1,0.5,6.8
20140814,27.2,1.5,0.7
20140815,29.2,0,12.5
20140816,26.6,2,4.9
20140817,27,0,8.1
20140818,29.1,0,11.6
20140819,29.2,0,12.8
20140820,30,0,12
20140821,29.6,0,10.5
20140822,29.4,0,11.3
20140823,26.9,2.5,2.2
20140824,28,0,5.6
20140825,26.6,0,0.4
20140826,24.6,1.5,0.1
20140827,21.6,1,0
20140828,20.6,13.5,0
20140829,23,1.5,0
20140830,21.8,23.5,1.4
20140831,22.6,0,1.2
20140901,21.6,29.5,0
20140902,23.6,0,8.7
20140903,23,0,3.3
20140904,24.6,0,4.4
20140905,27.2,0,5.7
20140906,26.9,0,5.1
20140907,21.3,9,0
20140908,21.4,5.5,0
20140909,22.8,0,6.3
20140910,23.5,0,1.5
20140911,21.6,10.5,0.6
20140912,22.6,0,7.9
20140913,22.4,1,6.4
20140914,22.8,0,9.4
20140915,23.2,0,1.7
20140916,24.5,0,8.4
20140917,22.9,0,1.7
20140918,21.9,0,3.5
20140919,21.7,0,3.9
20140920,19.9,0,0
20140921,20.7,0,9.9
20140922,21.6,1,8.2
20140923,21.6,0,9
20140924,22.9,0,0.9
20140925,24,3.5,2.3
20140926,22.2,0.5,9
20140927,19.8,0,6.5
20140928,21,0,9
20140929,22.4,0,11.1
20140930,23.2,0,8.3
20141001,21,0,0
20141002,20.6,7.5,0.1
20141003,25.4,0,10
20141004,23.2,0,0.1
20141005,17.4,101.5,0
20141006,22.5,102.5,3.1
20141007,19.3,0,5.4
20141008,19.4,0,5.6
20141009,20.4,0,0.3
20141010,21,0,7.1
20141011,19.2,0,5.7
20141012,17.6,0,4.6
20141013,18.4,11,0
20141014,23.6,4.5,8.4
20141015,15.3,5.5,0
20141016,16,0,2
20141017,17.9,0,10.3
20141018,16.8,0,7.4
20141019,17.9,0,9
20141020,19.9,0,6.5
20141021,19.5,3.5,0
20141022,16.6,35.5,0
20141023,13.6,7,0
20141024,16.5,0,9.8
20141025,17.9,0,7.3
20141026,19.9,5.5,3.1
20141027,19.4,1,1.7
20141028,15.8,0,10.1
20141029,15.8,0,10.3
20141030,16.4,0,7.9
20141031,18.3,0,0
20141101,17,10.5,0
20141102,19.8,0,2.8
20141103,18.8,0,4.1
20141104,15.8,0,9.6
20141105,14.9,0,0
20141106,17.3,3,1.4
20141107,17.5,0,7.5
20141108,13.9,0,0
20141109,15.3,0.5,0.5
20141110,17.2,0,7.1
20141111,14.2,0,0
20141112,13.8,1.5,0.3
20141113,16.2,0,9.8
20141114,12.7,0,9.7
20141115,12.8,0,9.9
20141116,11.8,0,7.1
20141117,12.4,0,2.9
20141118,12.6,0,8.6
20141119,11,0,9.8
20141120,8.9,14.5,1.3
20141121,12.4,0,7.6
20141122,14.3,0,8.6
20141123,13.8,0,9.1
20141124,12.7,0,2.1
20141125,11.4,13,0
20141126,9.1,21,0
20141127,12.2,4.5,9.6
20141128,13.9,0,1.1
20141129,15,16.5,1.1
20141130,14.1,0,4.4
20141201,15.3,9,0.2
20141202,12,0,9.5
20141203,10.4,0,9.4
20141204,11.6,7,0
20141205,9.4,0,7.6
20141206,6.1,0,9.1
20141207,6.9,0,8.4
20141208,7.8,0,8.8
20141209,7.9,0,9.1
20141210,7.8,0,4.8
20141211,11.8,15.5,0.3
20141212,9.6,1,2.1
20141213,7.7,0,9.4
20141214,5.2,0,9.3
20141215,5.9,0,8.5
20141216,4.5,17,0.5
20141217,6.8,0,9.4
20141218,5,0,9.5
20141219,5.8,0,9.4
20141220,7,32.5,0.3
20141221,10.3,0,6.5
20141222,8.6,0,9.3
20141223,7.6,0,7.6
20141224,7.3,0,8.2
20141225,7.5,0,4.4
20141226,5.8,0,9.3
20141227,5.1,0,9.3
20141228,4.9,0,5
20141229,5.1,13.5,0
20141230,7.6,0,6.3
20141231,8.7,0,9
20150101,4.4,0,0.1
20150102,4.1,0,5.6
20150103,4.7,0,9.5
20150104,5,0,5.7
20150105,7,0,9.4
20150106,11.9,6.5,0.4
20150107,6.2,0,1.8
20150108,6.8,0,9.4
20150109,7.1,0,9.5
20150110,7.2,0,9.5
20150111,7.3,0,9.5
20150112,6,0,9.7
20150113,6.8,0,9.6
20150114,7.2,0,6.5
20150115,6.7,35,0
20150116,8.9,0,7.2
20150117,7.8,0,9.5
20150118,5.5,0,9.7
20150119,6.4,0,9.5
20150120,7.2,0,9.7
20150121,3.1,2,0
20150122,5.1,7.5,0
20150123,7.9,9,7
20150124,5.8,0,1.9
20150125,7.3,0,7
20150126,9.5,0.5,4.9
20150127,10,14.5,6.2
20150128,4.9,0,4.6
20150129,3.9,0,7.2
20150130,3.2,16.5,0
20150131,6.4,0,9.5
20150201,4.7,0,9.9
20150202,5.5,0,9.9
20150203,4.8,0,9.8
20150204,5.1,0,6.3
20150205,3.3,7.5,0
20150206,5.6,0,9.7
20150207,5.4,1.5,3.1
20150208,5.1,11.5,1.3
20150209,2.8,0,4.5
20150210,4.3,0,10.2
20150211,6.6,0,9.9
20150212,8.2,0,9
20150213,5.7,0,6.1
20150214,6.2,0,10.3
20150215,6.4,0,10.3
20150216,6.6,0,10.5
20150217,4.3,2,0
20150218,3.7,10,0
20150219,6.1,0,9.8
20150220,6,0,5.9
20150221,5.5,0,8.3
20150222,7.7,2,0.2
20150223,13.6,6.5,5.2
20150224,9.6,0,1.9
20150225,8.8,0,1.4
20150226,7.2,21,0
20150227,8.3,0,3.5
20150228,7.4,0,9.5
20150301,9.2,29,0
20150302,10,0,10.8
20150303,6.1,2,0.4
20150304,9.8,12.5,5.6
20150305,9.5,0,7.3
20150306,7.5,3,3.5
20150307,6.3,3.5,0.4
20150308,8.1,4,0.1
20150309,9.2,19,0
20150310,8.1,4.5,1.5
20150311,6.6,0,11.1
20150312,9,0,11
20150313,9.4,0,11
20150314,9,0,4.9
20150315,9.4,0,2.2
20150316,11.5,7.5,0.7
20150317,13.9,1.5,8.7
20150318,15.2,0,6.5
20150319,12.7,14,0.7
20150320,11.1,0,2.6
20150321,9.9,0,1.7
20150322,12.8,0,10.3
20150323,10.3,1.5,7.1
20150324,8.6,0,11.1
20150325,8.8,0,10.8
20150326,9.4,0,11.3
20150327,12,0,11.5
20150328,14.3,0,8.3
20150329,15,1,5.3
20150330,15.1,0,11.1
20150331,16.9,0,11.1
20150401,14,6,0
20150402,11,0,11.2
20150403,17.5,0,0.2
20150404,12.8,0,0
20150405,10.6,5.5,0
20150406,15.1,0,5.7
20150407,9.6,3.5,0
20150408,4.5,14,0
20150409,7.2,0,8.8
20150410,8.5,12.5,0.5
20150411,11.4,6.5,0
20150412,12.3,0,7.5
20150413,10,35,0
20150414,12.3,24,0
20150415,15.8,1.5,10.3
20150416,16.1,0,9.6
20150417,16.7,0,8.5
20150418,14.2,0,11.1
20150419,15.5,0,0.1
20150420,19.8,7.5,0.3
20150421,17.1,1,0.3
20150422,15.7,1.5,5.2
20150423,17.3,0,11.4
20150424,18.5,0,8.9
20150425,17.2,0,7.6
20150426,17.3,0,12.4
20150427,19.2,0,12.3
20150428,20,0,10.6
20150429,19.4,0,4.5
20150430,18.8,0,2.3
20150501,20.2,0,12.3
20150502,20.7,0,12.2
20150503,20.7,0,11
20150504,21.7,0,7.1
20150505,18.3,0,5.5
20150506,18.3,0,10.1
20150507,20.1,0,7.1
20150508,20.3,0,10.2
20150509,18.5,4.5,0
20150510,19.5,0,10.4
20150511,16.8,0,11.9
20150512,20.4,11.5,2.1
20150513,22.5,0,11.3
20150514,22.7,0,10.1
20150515,22.9,0,8.5
20150516,20.8,11.5,0
20150517,21.9,0,10.1
20150518,22.3,0,7.1
20150519,20.9,6.5,0
20150520,21.8,0,7
20150521,19.2,25.5,9.1
20150522,21,0,11.6
20150523,21.6,0,9.5
20150524,21,0,3.9
20150525,21.1,0,5
20150526,22.6,0,11.5
20150527,23.5,0,12.6
20150528,21.4,0,5.3
20150529,20.6,12.5,0
20150530,23.1,0.5,7.2
20150531,24.4,0,7.5
20150601,23.1,0,11.7
20150602,23.3,0,8.6
20150603,21.8,18.5,0
20150604,23.4,0,11
20150605,19.5,12.5,2.3
20150606,17.8,18,2.5
20150607,21.1,0,7.6
20150608,21.3,0,6.8
20150609,20.2,13,0
20150610,23.1,0,10.1
20150611,23.1,0,3.6
20150612,21.5,9.5,0
20150613,23.8,0,3
20150614,22.7,0.5,0.6
20150615,24.2,0,12.4
20150616,23.5,0,0.8
20150617,23.1,0,3
20150618,22,0,0.7
20150619,19.4,9,0
20150620,21.8,0,9.7
20150621,21.4,19,0.3
20150622,22.6,0,3.1
20150623,23.2,49.5,7.9
20150624,24.1,0.5,12.3
20150625,24.3,0,8.4
20150626,22.7,8.5,0.2
20150627,23.3,2.5,0.1
20150628,22.5,0,8
20150629,21.1,0,8.3
20150630,22.2,0.5,2.8
20150701,22.4,14.5,0
20150702,22.9,3.5,1.1
20150703,22.9,115.5,0
20150704,23,11.5,0
20150705,20.3,35,0
20150706,20.1,21,0
20150707,21.2,3.5,0
20150708,22.7,28,0.2
20150709,19.9,9,0
20150710,23.1,0.5,10.3
20150711,25.3,0,12.7
20150712,26.8,0,11.7
20150713,29.3,0,12
20150714,29.4,0,13.3
20150715,28.2,0,10.6
20150716,27.5,6,0.6
20150717,27.8,4.5,3.8
20150718,28,0,4.8
20150719,28.2,0,9.1
20150720,28.9,0,9
20150721,29,0,13.2
20150722,28.5,0,13.7
20150723,27,2.5,2.3
20150724,28.3,0,7.4
20150725,28.7,0,11.2
20150726,30.3,0,12.7
20150727,29.5,0,13.1
20150728,28.9,0,5.4
20150729,28.8,0,4.4
20150730,29.5,0,7
20150731,29.7,0,11.9
20150801,30.1,0,9.2
20150802,30.3,0,11.7
20150803,30,0,11.9
20150804,29.9,0,12.3
20150805,30.3,0,13.1
20150806,30.2,0,12.7
20150807,31.1,0,10.3
20150808,27.2,0,5.1
20150809,27.6,0,6.4
20150810,27.9,8.5,5.3
20150811,28.9,0,6.5
20150812,28.6,0,6
20150813,27.8,1,1.3
20150814,28,24,6.7
20150815,27.4,0,5.6
20150816,27,1,2.8
20150817,26.3,33,0.6
20150818,28,0.5,1.8
20150819,27.3,0,4.1
20150820,26.6,0.5,0
20150821,26.8,0.5,1.1
20150822,28.7,0,10.8
20150823,26.1,0,5.4
20150824,24.1,0,7.3
20150825,21.9,0,0.5
20150826,22,31.5,0
20150827,22.8,0,0.6
20150828,21.5,1,0
20150829,21.2,0,0
20150830,21.7,2,0
20150831,22.9,1.5,0
20150901,24.5,1,0.5
20150902,27.3,5,5.9
20150903,26.3,0.5,5
20150904,25.8,13,7.8
20150905,25.4,0,5.1
20150906,24.7,38,2.9
20150907,23.6,24.5,0.1
20150908,21.1,52.5,0
20150909,24.7,48,0
20150910,22.7,117,0
20150911,24.2,0,7.8
20150912,24.6,0,4.5
20150913,24.4,0,2.9
20150914,23.1,0,5.9
20150915,22.1,0,7.6
20150916,21.4,4,0.6
20150917,18.7,38,0
20150918,21.5,28.5,0.7
20150919,24.2,0.5,7.6
20150920,23.3,0,7.8
20150921,22.7,0,7.1
20150922,22.9,0,10.8
20150923,22.6,0,6.8
20150924,21.1,0,1.5
20150925,19,23,0
20150926,20.7,2.5,0.1
20150927,21.5,7.5,0.9
20150928,23.3,0,10
20150929,22.7,0,3.1
20150930,20.9,0,9.4
20151001,21.1,3.5,2.4
20151002,24,35.5,2
20151003,22,0,10
20151004,21.3,0,9.5
20151005,18.3,0,2.3
20151006,17.9,0,10.1
20151007,17.2,0,10
20151008,19.9,0,11.2
20151009,20.8,0,10.2
20151010,18.8,3,1.1
20151011,20.3,9,0
20151012,20.2,0,9.7
20151013,19.5,0,10.6
20151014,19,0,6.8
20151015,19,0,6
20151016,16.5,8,0
20151017,18,3,0.2
20151018,19.3,0,6.6
20151019,19.2,0,10
20151020,19,0,4.3
20151021,17.8,0,6.3
20151022,17.7,0,5.7
20151023,18,0,3.9
20151024,19.4,0,8.3
20151025,17,0,10.5
20151026,15.8,0,10
20151027,19.4,0,8.3
20151028,21.1,0,8.1
20151029,17.6,0,2.1
20151030,17.9,0,5.8
20151031,14.5,0,0.1
20151101,14.1,0,8.5
20151102,13.5,24.5,0
20151103,16.6,0,8.5
20151104,15.8,0,10
20151105,16.2,0,8.3
20151106,17,0,9.9
20151107,16.9,0,3.1
20151108,15.7,15.5,0
20151109,21.6,1.5,0
20151110,17.7,2.5,0
20151111,14.7,0,3.7
20151112,13.4,0,4.6
20151113,13.7,0,0.7
20151114,14.4,17,0
20151115,16.1,11,1.8
20151116,17.9,0,7.8
20151117,19.2,2,5.1
20151118,17.6,10.5,2.6
20151119,14.5,7,6.2
20151120,13.6,0,0.1
20151121,15.6,0,7.6
20151122,13.6,0,0.3
20151123,12.5,2,0
20151124,14.5,3.5,3.2
20151125,9.1,6,0
20151126,8.8,26,0.4
20151127,13,0,9.8
20151128,11,0,9.6
20151129,10.9,0,6.3
20151130,11,0,6
20151201,11.6,0,9.5
20151202,9.5,1.5,0
20151203,11.6,14,0
20151204,12.3,0,9.5
20151205,12.3,0,9.5
20151206,11.6,0,5.3
20151207,9.6,0,7
20151208,8.3,0.5,0.2
20151209,8.7,0,9.4
20151210,10.2,0,2.8
20151211,17.3,22.5,5
20151212,12.8,0,7.5
20151213,10.5,2.5,0
20151214,11.7,0,0.7
20151215,12.3,0,2.4
20151216,13.8,0,7.9
20151217,11,1,0.8
20151218,7.9,0,9.4
20151219,8,0,9.5
20151220,7.7,0,8.6
20151221,9.3,0,0.1
20151222,11.1,0,7.2
20151223,6.9,4,0
20151224,9.8,6,2.1
20151225,11.6,0,6.1
20151226,9.8,0,7.4
20151227,8.8,0,4.9
20151228,6.3,0,5.6
20151229,6.6,0,9.2
20151230,7,0,7
20151231,6.5,0,2.8
20160101,7.8,0,9.5
20160102,7.9,0,7.1
20160103,9.9,0,7.6
20160104,10.4,0,9.1
20160105,10.7,0,8.1
20160106,8.7,0,0
20160107,9.2,0,5.2
20160108,8,0,8.1
20160109,7.4,0,9.3
20160110,8.3,0,9.4
20160111,7.1,0,1.1
20160112,3.6,0.5,0
20160113,5.2,0,9.4
20160114,6.7,0,9.5
20160115,6,0,7.6
20160116,6.5,0,9.5
20160117,6.1,2,2
20160118,6,59,0
20160119,7.3,0,9.2
20160120,5.8,0,9.5
20160121,6.5,0,7
20160122,6.2,0,8.8
20160123,3.8,0,0
20160124,3.8,0,7.5
20160125,4.1,0,9.8
20160126,4.6,0,6.5
20160127,6.6,0,9.8
20160128,8.1,0,9.7
20160129,5.8,12.5,0
20160130,3.7,6,0
20160131,6.6,0,3.9
20160201,4.9,0,0
20160202,6,0.5,8.2
20160203,4.6,0,4.8
20160204,5.5,0,7.4
20160205,7.5,0,9.4
20160206,6.9,0,3.1
20160207,5.3,0,8.4
20160208,4.7,0,6.7
20160209,6.8,0,9
20160210,6.3,0,10.2
20160211,6,0,10.2
20160212,7.5,0,3.2
20160213,14.4,0.5,6.5
20160214,19,8,3.9
20160215,7.9,6,0.7
20160216,6.1,0,9
20160217,7.5,0,9
20160218,6.1,0,6.8
20160219,10.4,0,9.1
20160220,9.2,34,1.1
20160221,11.1,0,3.7
20160222,7.2,0.5,0.8
20160223,7.3,2.5,2.7
20160224,6,0,0.4
20160225,3.8,1,3
20160226,6.7,0,10.7
20160227,8.2,0,8.7
20160228,9.5,0,9.6
20160229,8.9,7,2.1
20160301,5.7,0,10.8
20160302,6.7,0,11
20160303,9.8,0,10.9
20160304,10,0,9
20160305,10.7,0,3.1
20160306,13.1,4,2
20160307,15.7,45,0
20160308,15.1,0,6.3
20160309,8.9,24.5,0
20160310,6.1,0.5,0.2
20160311,5.1,0,0.3
20160312,6,0,1.2
20160313,6.6,0,0
20160314,6,38.5,0
20160315,8.6,3,11.1
20160316,9.8,0,2.9
20160317,13.1,0,11
20160318,15.6,0,7.8
20160319,15.7,22.5,0.1
20160320,12.5,0,4
20160321,9.1,0,4.5
20160322,11.2,0,5.8
20160323,11.6,0,5.4
20160324,6.5,1,1.7
20160325,7.8,0,9.5
20160326,7,0,2.1
20160327,9.7,0,3.5
20160328,11,1,1.2
20160329,12.9,0,8.8
20160330,15.5,0,5.6
20160331,14.7,0,9.8
20160401,13.2,1.5,4.7
20160402,10.4,1,0
20160403,13.7,0,0.3
20160404,15.7,6.5,2.2
20160405,11.2,0,0
20160406,14.3,0,7.6
20160407,15.9,35.5,0
20160408,16.4,0,5.2
20160409,16.7,0,7.7
20160410,17,0,4.6
20160411,11.6,0,5.8
20160412,10.5,0,10.9
20160413,15.9,2,0.8
20160414,15.7,12.5,0.9
20160415,17.3,0,12.2
20160416,16,0,1.8
20160417,19.6,0,1.3
20160418,18.9,0.5,6.8
20160419,16.1,0,9.4
20160420,14.7,0,10.1
20160421,17.9,7.5,0.3
20160422,16.3,0,4.1
20160423,17.7,0,5.1
20160424,16,1.5,1.1
20160425,17.9,0,8.3
20160426,19.2,0,9.3
20160427,17.5,0,0.8
20160428,14.6,22.5,0
20160429,16.6,0,7.1
20160430,16.3,0,10.5
20160501,18.7,0,9.8
20160502,17,0,2.2
20160503,20.1,0,8.4
20160504,22,7,8.8
20160505,21.3,0,12.7
20160506,18.9,3.5,1.7
20160507,20.2,0,8.1
20160508,21,0,12.3
20160509,18.7,17.5,0
20160510,18.8,14,2.8
20160511,22.7,12.5,2.7
20160512,21,0,13.2
20160513,20.4,0,11.5
20160514,19.3,0,11.8
20160515,16.7,0,11.6
20160516,19.1,0,4.3
20160517,18.8,50.5,0
20160518,19.3,0,13.3
20160519,18.9,0,12
20160520,16.7,0,1.7
20160521,18.7,0,11.8
20160522,21.2,0,13
20160523,22.7,0,12.6
20160524,23.3,0,8.6
20160525,22.8,0,1.4
20160526,23.7,0,2.9
20160527,19.4,33,0
20160528,19.6,0,1
20160529,22,0,10.5
20160530,18.1,22,0
20160531,20.8,0,5.2
20160601,22.1,0.5,6.2
20160602,20.9,0,12
20160603,19.5,0,7.7
20160604,22.2,0,8.6
20160605,19.7,3,1.3
20160606,19.8,0,1.7
20160607,20.1,0,0
20160608,21.9,2,1.4
20160609,22,7,0.1
20160610,23.9,0,11.7
20160611,23.4,0,10.8
20160612,23.5,0,5.2
20160613,20.4,78,0
20160614,21.9,0,7.3
20160615,20.8,0,0
20160616,22.3,3.5,0
20160617,24.1,1,8.5
20160618,26.7,0,12.8
20160619,24.8,0,4.5
20160620,25,0,6.2
20160621,23.4,7.5,2.8
20160622,22.3,3,0
20160623,23.3,13.5,2.1
20160624,23.2,1,0.4
20160625,26.1,2,1.2
20160626,24.9,0,10.2
20160627,24.4,0,11
20160628,19.7,12,0
20160629,21.8,0,0.1
20160630,23.2,0.5,1.3
20160701,25.1,0,5.7
20160702,26.3,0,8
20160703,28.6,0,9.4
20160704,28.3,1,10.7
20160705,22.1,0,0.2
20160706,23.5,0,4.8
20160707,26.5,0,12.8
20160708,25,0,3.2
20160709,23.4,16,0
20160710,25.9,0,10.8
20160711,27.8,0,12.6
20160712,26.6,0,5.3
20160713,25.8,3.5,0
20160714,26.4,17,3.1
20160715,22.9,34.5,0.2
20160716,23.8,0,1.2
20160717,26.4,0,0.3
20160718,28.5,0,5.7
20160719,27.7,0,8
20160720,25.9,8,5
20160721,22.5,7.5,0
20160722,22.3,1,0
20160723,22.5,0,3.8
20160724,23.7,0,8.6
20160725,24.5,0,1.9
20160726,23.7,0.5,0
20160727,24.3,3.5,0
20160728,25.8,1,4.3
20160729,26.8,0,11.5
20160730,27.5,0,12.3
20160731,27,1,6.2
20160801,27.4,1,3.6
20160802,26.2,26.5,3.3
20160803,27.3,4,7.7
20160804,28.2,4.5,10.5
20160805,28.4,0,13
20160806,28.6,0,10.5
20160807,28.4,0,10.5
20160808,28.7,0,3.4
20160809,30.4,0,9
20160810,28.8,0,6.2
20160811,26.6,0,2.9
20160812,25.7,0,3.4
20160813,25.9,0,6.5
20160814,25.7,0,4.9
20160815,27.2,0,2.8
20160816,26.9,32,2.2
20160817,29.1,21,7.6
20160818,27.8,17.5,1.6
20160819,27.2,1,6.1
20160820,26.7,36,2.7
20160821,28,0,5.9
20160822,26.6,81,0
20160823,27.6,0,2.5
20160824,26.1,3,4.5
20160825,28.1,0,8.1
20160826,28.5,0,10.9
20160827,25.1,0,2
20160828,22.7,1,0
20160829,26.8,8.5,4.4
20160830,26.5,13.5,1.7
20160831,27.6,0,10.4
20160901,27.5,0,11.5
20160902,26.8,0,3.7
20160903,26.8,1.5,5.2
20160904,27.7,0,6.2
20160905,27.9,7.5,6.4
20160906,28.7,0,10.8
20160907,27.5,2,1.7
20160908,27.8,1,3.9
20160909,27.4,0,6.5
20160910,26.6,0,5.6
20160911,22.4,28,0
20160912,23.8,0.5,0.1
20160913,23.4,76.5,0
20160914,23.7,0,0
20160915,24.5,14,0.7
20160916,23.9,0,0
20160917,25.5,0,6.9
20160918,26.1,0,0
20160919,22.4,16,0
20160920,20.1,98.5,0
20160921,20.8,0,0.2
20160922,20.2,26.5,0
20160923,21.9,9,0
20160924,22.9,3,0
20160925,24.7,0,4.1
20160926,25.9,0,6.5
20160927,25.5,1.5,2
20160928,27.1,0,3.9
20160929,25.5,0.5,2.3
20160930,21.9,0,2.1
20161001,20.1,1.5,0
20161002,23.1,0,6.5
20161003,23.1,26.5,0
20161004,25.4,0,6.1
20161005,24.4,0,2.9
20161006,26.6,0,8.4
20161007,21.6,0,7.7
20161008,23.1,5.5,1.6
20161009,23.1,24.5,0
20161010,18.4,0,0
20161011,17.9,0,1.1
20161012,18.7,0,9.3
20161013,16.3,0,0
20161014,16.9,0,5.2
20161015,18,0,10.7
20161016,19.1,0,5.9
20161017,18.8,25.5,0.2
20161018,21.9,0.5,6.5
20161019,20.9,0,2.6
20161020,22.4,0,10.2
20161021,18.4,0,5.1
20161022,17.2,0,0.4
20161023,18.3,0,5.1
20161024,15.4,0,10.4
20161025,15.8,0,3.9
20161026,20,0,10.2
20161027,19.5,0,7.4
20161028,13.3,20,0
20161029,15.9,0,0.3
20161030,12.1,0,0
20161031,15.1,0,4.5
20161101,14.1,12,2.6
20161102,11.2,0.5,0
20161103,13.8,0.5,8.2
20161104,14.6,0,7.8
20161105,16,0,6.5
20161106,15.5,0,9.1
20161107,10.7,0,8.1
20161108,11.1,4,3.7
20161109,10.9,6.5,3.6
20161110,9.9,0,0.6
20161111,10.2,47.5,0
20161112,14.7,0,4.2
20161113,15.3,0,9.4
20161114,14.6,6.5,0.1
20161115,15.6,0,0.3
20161116,13.2,0,1.6
20161117,13.3,0,8.1
20161118,12.4,0,8.9
20161119,10.6,18.5,0
20161120,15,0,6.3
20161121,13.5,0,0
20161122,14.5,7.5,6.7
20161123,11.4,0.5,0
20161124,2.6,28.5,0
20161125,6.2,0,9.5
20161126,8.8,0,6.7
20161127,10.8,5.5,0
20161128,11.7,9,0.9
20161129,11,0,4.6
20161130,9.1,0,5.6
20161201,11.1,7,1.3
20161202,12.9,0,9.3
20161203,12.8,0,3.7
20161204,13.6,0,7.9
20161205,13.7,0.5,7.4
20161206,12.2,0,8
20161207,8.1,0,2.2
20161208,9.2,0,8.8
20161209,12.2,0,9.3
20161210,9.5,0,8.2
20161211,7.2,0,7
20161212,8.2,0,6.8
20161213,10.5,2,1.6
20161214,8.3,31.5,0
20161215,6.9,0,5.7
20161216,5.1,0,6.1
20161217,7.9,0,9.5
20161218,8.8,0,6.7
20161219,10.7,0,8.9
20161220,10.4,0,4.1
20161221,11.4,0,8.1
20161222,16.4,4,2.1
20161223,15.8,6.5,2.6
20161224,9.3,0,8.6
20161225,7.7,0,4.6
20161226,8.3,0,2.8
20161227,13,5,0.1
20161228,6.8,0.5,9.4
20161229,5.5,0,5.3
20161230,6.3,0,9.3
20161231,6.8,0,9.2
20170101,8.3,0,9.5
20170102,8.1,0,5.8
20170103,8.7,0,8.3
20170104,9,0,8.6
20170105,7.2,0,9.4
20170106,4.7,0,9.3
20170107,5.2,0,9.3
